time_s,SRCE A_v_pu,BUS  A_v_pu,SRCE B_v_pu,BUS  B_v_pu,SRCE C_v_pu,BUS  C_v_pu,STP1 A_v_pu,CAP1 A_v_pu,STP1 B_v_pu,CAP1 B_v_pu,STP1 C_v_pu,CAP1 C_v_pu,STP2 A_v_pu,CAP2 A_v_pu,STP2 B_v_pu,CAP2 B_v_pu,STP2 C_v_pu,CAP2 C_v_pu,CAP1 S_v_pu,CAP2 8_v_pu,output_fixed_1_pu,output_fixed_2_pu,output_fixed_3_pu,output_fixed_4_pu,output_fixed_5_pu,output_fixed_6_pu,output_fixed_7_pu,output_fixed_8_pu,output_fixed_9_pu,switch_voltage_switch_fixed_1_pu,switch_voltage_switch_fixed_3_pu,switch_voltage_switch_fixed_4_pu,switch_voltage_switch_fixed_5_pu,switch_voltage_switch_fixed_6_pu,switch_voltage_switch_fixed_7_pu,switch_current_switch_fixed_1_pu,switch_current_switch_fixed_2_pu,switch_current_switch_fixed_3_pu,switch_current_switch_fixed_4_pu,switch_current_switch_fixed_5_pu,switch_current_switch_fixed_6_pu,switch_current_switch_fixed_7_pu
0.5235,-0.0418756537292,-0.0421548027245,-0.844327925502,-0.845546996434,0.886203579231,0.887701799159,-0.0421548027767,-0.0421759468764,-0.845546996408,-0.845678086855,0.887701799184,0.887854033731,0,0,0,0,0,0,0.887854033731,0,-0.0421548027245,-0.845546996434,0.887701799159,-0.0421759468764,-0.845678086855,0.887854033731,0,0,0,5.22509049916e-11,-2.6755819782e-11,-2.54950505152e-11,-0.0421548027245,-0.845546996434,0.887701799159,0,-0.0522509049916,-0.026755819782,-0.0254950505152,-0,-0,0
0.524,0.146083028562,0.146693786746,-0.929776485888,-0.931431478554,0.783693457326,0.784737691808,0.146693786695,0.146765290007,-0.93143147853,-0.931607521793,0.784737691836,0.784842231786,0,0,0,0,0,0,0.784842231786,0,0.146693786746,-0.931431478554,0.784737691808,0.146765290007,-0.931607521793,0.784842231786,0,0,0,5.17365317254e-11,-2.36708430634e-11,-2.80656609064e-11,0.146693786746,-0.931431478554,0.784737691808,0,-0.0517365317254,-0.0236708430634,-0.0280656609064,0,-0,0
0.5245,0.328866646739,0.330345675689,-0.982287250729,-0.984319536188,0.65342060399,0.653973860499,0.330345675639,0.330507293324,-0.984319536168,-0.984534295826,0.653973860529,0.654027002502,0,0,0,0,0,0,0.654027002502,0,0.330345675689,-0.984319536188,0.653973860499,0.330507293324,-0.984534295826,0.654027002502,0,0,0,4.93893814735e-11,-1.97474259167e-11,-2.96420665791e-11,0.330345675689,-0.984319536188,0.653973860499,0,-0.0493893814735,-0.0197474259167,-0.0296420665791,0,-0,0
0.525,0.5,0.502294904379,-1,-1.00233758353,0.5,0.500042679148,0.502294904333,0.502540911003,-1.00233758351,-1.0025834516,0.500042679179,0.500042540594,0,0,0,0,0,0,0.500042540594,0,0.502294904379,-1.00233758353,0.500042679148,0.502540911003,-1.0025834516,0.500042540594,0,0,0,4.52925474903e-11,-1.51243462199e-11,-3.01683122927e-11,0.502294904379,-1.00233758353,0.500042679148,0,-0.0452925474903,-0.0151243462199,-0.0301683122927,0,-0,0
0.5255,0.65342060399,0.656450085665,-0.982287250729,-0.984847322261,0.328866646739,0.328397236596,0.656450085626,0.656771766371,-0.984847322252,-0.985115588764,0.328397236626,0.328343822393,0,0,0,0,0,0,0.328343822393,0,0.656450085665,-0.984847322261,0.328397236596,0.656771766371,-0.985115588764,0.328343822393,0,0,0,3.95912191919e-11,-9.96547289134e-12,-2.96258573229e-11,0.656450085665,-0.984847322261,0.328397236596,0,-0.0395912191919,-0.00996547289134,-0.0296258573229,0,-0,0
0.526,0.783693457326,0.787350195399,-0.929776485888,-0.932468353617,0.146083028562,0.145118158218,0.787350195366,0.787736154487,-0.932468353612,-0.932749515077,0.145118158246,0.14501336059,0,0,0,0,0,0,0.14501336059,0,0.787350195399,-0.932468353617,0.145118158218,0.787736154487,-0.932749515077,0.14501336059,0,0,0,3.24874571689e-11,-4.45365966328e-12,-2.80339085279e-11,0.787350195399,-0.932468353617,0.145118158218,0,-0.0324874571689,-0.00445365966328,-0.0280339085279,0,-0,0
0.5265,0.886203579231,0.890358031933,-0.844327925502,-0.84705622867,-0.0418756537292,-0.0433018032632,0.890358031909,0.89079459661,-0.847056228671,-0.847340324803,-0.0433018032377,-0.0434542718064,0,0,0,0,0,0,-0.0434542718063,0,0.890358031933,-0.84705622867,-0.0433018032632,0.89079459661,-0.847340324803,-0.0434542718064,0,0,0,2.42327269362e-11,1.21613830117e-12,-2.54488027873e-11,0.890358031933,-0.84705622867,-0.0433018032632,0,-0.0242327269362,0.00121613830117,-0.0254488027873,0,-0,-0
0.527,0.957319497532,0.961824491304,-0.728968627421,-0.731636714528,-0.228350870111,-0.230187776776,0.961824491289,0.962296196049,-0.731636714535,-0.731913681088,-0.230187776754,-0.230382514961,0,0,0,0,0,0,-0.230382514961,0,0.961824491304,-0.731636714528,-0.230187776776,0.962296196049,-0.731913681088,-0.230382514961,0,0,0,1.51194612386e-11,6.84274858997e-12,-2.1962182073e-11,0.961824491304,-0.731636714528,-0.230187776776,0,-0.0151194612386,0.00684274858997,-0.021962182073,0,-0,-0
0.5275,0.994521895368,0.999217838561,-0.587785252292,-0.590298605023,-0.406736643076,-0.408919233538,0.999217838555,0.999707972997,-0.590298605035,-0.590558630331,-0.40891923352,-0.409149342667,0,0,0,0,0,0,-0.409149342667,0,0.999217838561,-0.590298605023,-0.408919233538,0.999707972997,-0.590558630331,-0.409149342667,0,0,0,5.47073497614e-12,1.22268861702e-11,-1.76975656352e-11,0.999217838561,-0.590298605023,-0.408919233538,0,-0.00547073497614,0.0122268861702,-0.0176975656352,0,-0,-0
0.528,0.99649285925,1.00121339573,-0.425779291565,-0.428048873145,-0.570713567684,-0.573164522588,1.00121339574,1.00170459661,-0.428048873163,-0.428282745675,-0.573164522575,-0.573421850931,0,0,0,0,0,0,-0.573421850931,0,1.00121339573,-0.428048873145,-0.573164522588,1.00170459661,-0.428282745675,-0.573421850931,0,0,0,-4.37205827097e-12,1.71779257485e-11,-1.28059784998e-11,1.00121339573,-0.428048873145,-0.573164522588,-0,0.00437205827097,0.0171779257485,-0.0128059784998,0,-0,-0
0.5285,0.963162566798,0.967740469215,-0.248689887165,-0.250635296536,-0.714472679633,-0.717105172678,0.967740469229,0.968215335486,-0.250635296558,-0.250834731236,-0.717105172671,-0.71738060425,0,0,0,0,0,0,-0.71738060425,0,0.967740469215,-0.250635296536,-0.717105172678,0.968215335486,-0.250834731236,-0.71738060425,0,0,0,-1.40596423392e-11,2.15203965759e-11,-7.46069872548e-12,0.967740469215,-0.250635296536,-0.717105172678,-0,0.0140596423392,0.0215203965759,-0.00746069872548,0,-0,-0
0.529,0.895711760239,0.899984854114,-0.0627905195293,-0.0643428395948,-0.83292124071,-0.835642014519,0.899984854137,0.900426563411,-0.0643428396199,-0.0645007713914,-0.835642014517,-0.835925792019,0,0,0,0,0,0,-0.835925792019,0,0.899984854114,-0.0643428395948,-0.835642014519,0.900426563411,-0.0645007713914,-0.835925792019,0,0,0,-2.32494024033e-11,2.510049113e-11,-1.85118587126e-12,0.899984854114,-0.0643428395948,-0.835642014519,-0,0.0232494024033,0.02510049113,-0.00185118587126,0,-0,-0
0.5295,0.796529918024,0.800346826876,0.125333233564,0.124228994517,-0.921863151589,-0.924575821393,0.800346826907,0.800739731426,0.124228994489,0.124118160436,-0.924575821396,-0.924857891862,0,0,0,0,0,0,-0.924857891862,0,0.800346826876,0.124228994517,-0.924575821393,0.800739731426,0.124118160436,-0.924857891862,0,0,0,-3.1615376983e-11,2.77914219415e-11,3.82394116372e-12,0.800346826876,0.124228994517,-0.924575821393,-0,0.031615376983,0.0277914219415,0.00382394116372,0,0,-0
0.53,0.669130606359,0.672356114288,0.309016994375,0.308399954564,-0.978147600734,-0.980756068853,0.672356114327,0.672686295252,0.308399954535,0.308340144552,-0.980756068862,-0.981026439803,0,0,0,0,0,0,-0.981026439803,0,0.672356114288,0.308399954564,-0.980756068853,0.672686295252,0.308340144552,-0.981026439803,0,0,0,-3.88613585756e-11,2.94978486082e-11,9.36362098969e-12,0.672356114288,0.308399954564,-0.980756068853,-0,0.0388613585756,0.0294978486082,0.00936362098969,0,0,-0
0.5305,0.518027009373,0.520546851154,0.481753674102,0.481645692471,-0.999780683475,-1.00219254363,0.520546851199,0.520802611706,0.481645692441,0.481639025326,-1.00219254364,-1.00244163703,0,0,0,0,0,0,-1.00244163703,0,0.520546851154,0.481645692471,-1.00219254363,0.520802611706,0.481639025326,-1.00244163703,0,0,0,-4.47307746398e-11,3.01592639751e-11,1.45714551536e-11,0.520546851154,0.481645692471,-1.00219254363,-0,0.0447307746398,0.0301592639751,0.0145714551536,0,0,-0
0.531,0.348572047322,0.350296956303,0.637423989749,0.637828891601,-0.985996037071,-0.988125847904,0.350296956352,0.350469235998,0.637828891571,0.637875603511,-0.988125847923,-0.988344839508,0,0,0,0,0,0,-0.988344839508,0,0.350296956303,0.637828891601,-0.988125847904,0.350469235998,0.637875603511,-0.988344839508,0,0,0,-4.90155138699e-11,2.97522007031e-11,1.92632576557e-11,0.350296956303,0.637828891601,-0.988125847904,-0,0.0490155138699,0.0297522007031,0.0192632576557,0,0,-0
0.5315,0.166768746716,0.167637617137,0.770513242776,0.771416684261,-0.937281989492,-0.939054301398,0.167637617188,0.167720312881,0.771416684232,0.771515120433,-0.939054301421,-0.939235433313,0,0,0,0,0,0,-0.939235433313,0,0.167637617137,0.771416684261,-0.939054301398,0.167720312881,0.771515120433,-0.939235433313,0,0,0,-5.15638920451e-11,2.82913692473e-11,2.32726060645e-11,0.167637617137,0.771416684261,-0.939054301398,-0,0.0515638920451,0.0282913692473,0.0232726060645,0,0,-0
0.532,-0.0209424198833,-0.0209603681909,0.876306680044,0.877676656297,-0.855364260161,-0.856716288106,-0.0209603681386,-0.0209701859359,0.877676656271,0.87782332958,-0.856716288132,-0.856853143644,0,0,0,0,0,0,-0.856853143644,0,-0.0209603681909,0.877676656297,-0.856716288106,-0.0209701859359,0.87782332958,-0.856853143644,0,0,0,-5.22855717056e-11,2.58280064003e-11,2.64573918329e-11,-0.0209603681909,0.877676656297,-0.856716288106,-0,0.0522855717056,0.0258280064003,0.0264573918329,-0,0,-0
0.5325,-0.207911690818,-0.208815822026,0.951056516295,0.952844495224,-0.743144825477,-0.744028673198,-0.208815821975,-0.208917805461,0.952844495202,0.953034209645,-0.744028673227,-0.744116404184,0,0,0,0,0,0,-0.744116404184,0,-0.208815822026,0.952844495224,-0.744028673198,-0.208917805461,0.953034209645,-0.744116404184,0,0,0,-5.11549969051e-11,2.24499308032e-11,2.87051493686e-11,-0.208815822026,0.952844495224,-0.744028673198,-0,0.0511549969051,0.0224499308032,0.0287051493686,-0,0,-0
0.533,-0.387515586452,-0.389273871262,0.992114701314,0.994257342875,-0.604599114862,-0.604983471613,-0.389273871214,-0.389464407573,0.994257342856,0.994483377705,-0.604983471643,-0.605018970132,0,0,0,0,0,0,-0.605018970132,0,-0.389273871262,0.994257342875,-0.604983471613,-0.389464407573,0.994483377705,-0.605018970132,0,0,0,-4.82122675116e-11,1.82764914314e-11,2.99358315914e-11,-0.389273871262,0.994257342875,-0.604983471613,-0,0.0482122675116,0.0182764914314,0.0299358315914,-0,0,-0
0.5335,-0.553391549243,-0.555941699539,0.998026728428,1.00044812847,-0.444635179185,-0.444506428935,-0.555941699495,-0.556214038883,1.00044812846,1.00070247632,-0.444506428965,-0.444488437435,0,0,0,0,0,0,-0.444488437435,0,-0.555941699539,1.00044812847,-0.444506428935,-0.556214038883,1.00070247632,-0.444488437435,0,0,0,-4.35615987726e-11,1.34554589692e-11,3.01060842922e-11,-0.555941699539,1.00044812847,-0.444506428935,-0,0.0435615987726,0.0134554589692,0.0301060842922,-0,0,-0
0.534,-0.699663340513,-0.702915015949,0.968583161129,0.971197540356,-0.268919820615,-0.268282524407,-0.702915015912,-0.703259510569,0.971197540348,0.971471190813,-0.268282524437,-0.268211680245,0,0,0,0,0,0,-0.268211680245,0,-0.702915015949,0.971197540356,-0.268282524407,-0.703259510569,0.971471190813,-0.268211680245,0,0,0,-3.73676645182e-11,8.15802980725e-12,2.92097457333e-11,-0.702915015949,0.971197540356,-0.268282524407,-0,0.0373676645182,0.00815802980725,0.0292097457333,-0,0,-0
0.5345,-0.821149209134,-0.824987217486,0.904827052466,0.907541795188,-0.0836778433323,-0.082554577702,-0.824987217456,-0.825391663487,0.907541795186,0.907825054055,-0.0825545777293,-0.0824333905677,0,0,0,0,0,0,-0.0824333905678,0,-0.824987217486,0.907541795188,-0.082554577702,-0.825391663487,0.907825054055,-0.0824333905677,0,0,0,-2.98500113516e-11,2.57127652503e-12,2.72787209488e-11,-0.824987217486,0.907541795188,-0.082554577702,-0,0.0298500113516,0.00257127652503,0.0272787209488,-0,0,-0
0.535,-0.913545457643,-0.917833835553,0.809016994375,0.811735929477,0.104528463268,0.106097906075,-0.917833835531,-0.918283905234,0.81173592948,0.812018762167,0.106097906051,0.106265143067,0,0,0,0,0,0,0.106265143067,0,-0.917833835553,0.811735929477,0.106097906075,-0.918283905234,0.812018762167,0.106265143067,0,0,0,-2.1274870754e-11,-3.1064040229e-12,2.43813025325e-11,-0.917833835553,0.811735929477,0.106097906075,-0,0.021274870754,-0.0031064040229,0.0243813025325,-0,0,0
0.5355,-0.973578902873,-0.978165732415,0.684547105929,0.68717391378,0.289031796944,0.290991818636,-0.978165732403,-0.978645481835,0.687173913788,0.687446300804,0.290991818615,0.291199181031,0,0,0,0,0,0,0.291199181031,0,-0.978165732415,0.68717391378,0.290991818636,-0.978645481835,0.687446300804,0.291199181031,0,0,0,-1.19461107673e-11,-8.67406146909e-12,2.06201722364e-11,-0.978165732415,0.68717391378,0.290991818636,-0,0.0119461107673,-0.00867406146909,0.0206201722364,-0,0,0
0.536,-0.999122830099,-1.00384562055,0.535826794979,0.538268419601,0.46329603512,0.465577200949,-1.00384562055,-1.00433805434,0.538268419615,0.538520711513,0.465577200933,0.465817342831,0,0,0,0,0,0,0.465817342831,0,-1.00384562055,0.538268419601,0.465577200949,-1.00433805434,0.538520711513,0.465817342831,0,0,0,-2.19424478587e-12,-1.39344091821e-11,1.61285429456e-11,-1.00384562055,0.538268419601,0.465577200949,-0,0.00219424478587,-0.0139344091821,0.0161285429456,-0,0,0
0.5365,-0.989272332963,-0.993963777116,0.368124552685,0.370294498308,0.621147780278,0.623669278809,-0.993963777124,-0.994451450574,0.370294498326,0.370517757542,0.623669278798,0.623933693032,0,0,0,0,0,0,0.623933693032,0,-0.993963777116,0.370294498308,0.623669278809,-0.994451450574,0.370517757542,0.623933693032,0,0,0,7.63544782956e-12,-1.87010962271e-11,1.10654818641e-11,-0.993963777116,0.370294498308,0.623669278809,0,-0.00763544782956,-0.0187010962271,0.0110654818641,-0,0,0
0.537,-0.944376370238,-0.948870271345,0.187381314586,0.189202709805,0.756995055652,0.759667561541,-0.948870271363,-0.94933590839,0.189202709828,0.18938902729,0.759667561535,0.7599468811,0,0,0,0,0,0,0.7599468811,0,-0.948870271345,0.189202709805,0.759667561541,-0.94933590839,0.18938902729,0.7599468811,0,0,0,1.71948011385e-11,-2.28053131934e-11,5.61062307725e-12,-0.948870271345,0.189202709805,0.759667561541,0,-0.0171948011385,-0.0228053131934,0.00561062307725,-0,0,0
0.5375,-0.866025403784,-0.87016256316,1.09079936444e-14,0.00140832098117,0.866025403784,0.868754242179,-0.870162563186,-0.870589668367,0.00140832100727,0.00155109632843,0.868754242179,0.869038572039,0,0,0,0,0,0,0.869038572039,0,-0.87016256316,0.00140832098117,0.868754242179,-0.870589668367,0.00155109632843,0.869038572039,0,0,0,2.61448640515e-11,-2.61016605465e-11,-4.31876756579e-14,-0.87016256316,0.00140832098117,0.868754242179,0,-0.0261448640515,-0.0261016605465,-4.31876756579e-05,-0,0,0
0.538,-0.756995055652,-0.760628912361,-0.187381314586,-0.186435958315,0.944376370237,0.947064870676,-0.760628912395,-0.761002355317,-0.186435958287,-0.186341782994,0.947064870682,0.947344138311,0,0,0,0,0,0,0.947344138311,0,-0.760628912361,-0.186435958315,0.947064870676,-0.761002355317,-0.186341782994,0.947344138311,0,0,0,3.41687789174e-11,-2.8473334801e-11,-5.69544411633e-12,-0.760628912361,-0.186435958315,0.947064870676,0,-0.0341687789174,-0.028473334801,-0.00569544411633,-0,-0,0
0.5385,-0.621147780278,-0.624149603136,-0.368124552685,-0.367675650842,0.989272332963,0.991825253978,-0.624149603177,-0.624456154437,-0.367675650812,-0.367633411754,0.991825253989,0.992089566191,0,0,0,0,0,0,0.992089566191,0,-0.624149603136,-0.367675650842,0.991825253978,-0.624456154437,-0.367633411754,0.992089566191,0,0,0,4.09822176195e-11,-2.98363000972e-11,-1.11458620111e-11,-0.624149603136,-0.367675650842,0.991825253978,0,-0.0409822176195,-0.0298363000972,-0.0111458620111,-0,-0,0
0.539,-0.46329603512,-0.465559483055,-0.535826794979,-0.535890250136,0.999122830099,1.00144973319,-0.465559483101,-0.465788282968,-0.535890250106,-0.535901443623,1.00144973321,1.00168972659,0,0,0,0,0,0,1.00168972659,0,-0.465559483055,-0.535890250136,1.00144973319,-0.465788282968,-0.535901443623,1.00168972659,0,0,0,4.63438176723e-11,-3.0142333074e-11,-1.62014845984e-11,-0.465559483055,-0.535890250136,1.00144973319,0,-0.0463438176723,-0.030142333074,-0.0162014845984,-0,-0,0
0.5395,-0.289031796945,-0.290476686185,-0.684547105929,-0.685120670154,0.973578902873,0.975597356339,-0.290476686235,-0.290619629359,-0.685120670125,-0.685184899681,0.97559735636,0.97580452904,0,0,0,0,0,0,0.97580452904,0,-0.290476686185,-0.685120670154,0.975597356339,-0.290619629359,-0.685184899681,0.97580452904,0,0,0,5.00636754275e-11,-2.93806090568e-11,-2.06831218819e-11,-0.290476686185,-0.685120670154,0.975597356339,0,-0.0500636754275,-0.0293806090568,-0.0206831218819,-0,-0,0
0.54,-0.104528463268,-0.105103607892,-0.809016994375,-0.810080348871,0.913545457643,0.915183956763,-0.105103607944,-0.105155630495,-0.810080348843,-0.810195339074,0.915183956787,0.915350969569,0,0,0,0,0,0,0.915350969569,0,-0.105103607892,-0.810080348871,0.915183956763,-0.105155630495,-0.810195339074,0.915350969569,0,0,0,5.20100212897e-11,-2.75779399317e-11,-2.44320119691e-11,-0.105103607892,-0.810080348871,0.915183956763,0,-0.0520100212897,-0.0275779399317,-0.0244320119691,-0,-0,0
0.5405,0.0836778433323,0.0839928181089,-0.904827052466,-0.906342527369,0.821149209134,0.82234970926,0.0839928180568,0.0840335590047,-0.906342527344,-0.906504204663,0.822349709287,0.822470645659,0,0,0,0,0,0,0.822470645659,0,0.0839928181089,-0.906342527369,0.82234970926,0.0840335590047,-0.906504204663,0.822470645659,0,0,0,5.21138826537e-11,-2.47982745449e-11,-2.73154832087e-11,0.0839928181089,-0.906342527369,0.82234970926,0,-0.0521138826537,-0.0247982745449,-0.0273154832087,0,-0,0
0.541,0.268919820615,0.270113756654,-0.968583161129,-0.970497069985,0.699663340513,0.70038331333,0.270113756604,0.270245817782,-0.970497069963,-0.970699706872,0.700383313359,0.70045388909,0,0,0,0,0,0,0.700453889089,0,0.270113756654,-0.970497069985,0.70038331333,0.270245817782,-0.970699706872,0.70045388909,0,0,0,5.03715957834e-11,-2.11403117234e-11,-2.92313950823e-11,0.270113756654,-0.970497069985,0.70038331333,0,-0.0503715957834,-0.0211403117234,-0.0292313950823,0,-0,0
0.5415,0.444635179185,0.446665780707,-0.998026728428,-1.00027127006,0.553391549243,0.553605489355,0.446665780661,0.446884483736,-1.00027127005,-1.00050768803,0.553605489385,0.553623204293,0,0,0,0,0,0,0.553623204293,0,0.446665780707,-1.00027127006,0.553605489355,0.446884483736,-1.00050768803,0.553623204293,0,0,0,4.68449168345e-11,-1.67332814272e-11,-3.01114688739e-11,0.446665780707,-1.00027127006,0.553605489355,0,-0.0468449168345,-0.0167332814272,-0.0301114688739,0,-0,0
0.542,0.604599114862,0.607394446797,-0.992114701314,-0.99461036172,0.387515586452,0.387215914923,0.607394446755,0.607692044062,-0.994610361708,-0.994872185542,0.387215914953,0.38718014148,0,0,0,0,0,0,0.38718014148,0,0.607394446797,-0.99461036172,0.387215914923,0.607692044062,-0.994872185542,0.38718014148,0,0,0,4.16585654861e-11,-1.17335030581e-11,-2.9925062428e-11,0.607394446797,-0.99461036172,0.387215914923,0,-0.0416585654861,-0.0117335030581,-0.029925062428,0,-0,0
0.5425,0.743144825477,0.746605861796,-0.951056516295,-0.953714885458,0.207911690818,0.207109023661,0.746605861761,0.746971810767,-0.953714885451,-0.953992839896,0.20710902369,0.207021029129,0,0,0,0,0,0,0.207021029129,0,0.746605861796,-0.953714885458,0.207109023661,0.746971810767,-0.953992839896,0.207021029129,0,0,0,3.49966722268e-11,-6.31816821084e-12,-2.86784207493e-11,0.746605861796,-0.953714885458,0.207109023661,0,-0.0349966722268,-0.00631816821084,-0.0286784207493,0,-0,0
0.543,0.85536426016,0.859368391927,-0.876306680044,-0.879033583911,0.0209424198834,0.0196651919837,0.8593683919,0.859789728678,-0.87903358391,-0.879317822291,0.0196651920102,0.0195280936126,0,0,0,0,0,0,0.0195280936126,0,0.859368391927,-0.879033583911,0.0196651919837,0.859789728678,-0.879317822291,0.0195280936126,0,0,0,2.70947708714e-11,-6.79012401861e-13,-2.64158903085e-11,0.859368391927,-0.879033583911,0.0196651919837,0,-0.0270947708714,-0.000679012401861,-0.0264158903085,0,-0,0
0.5435,0.937281989492,0.941687368342,-0.770513242776,-0.773212079418,-0.166768746716,-0.168475288924,0.941687368324,0.942149166809,-0.773212079423,-0.773492532453,-0.168475288901,-0.168656634356,0,0,0,0,0,0,-0.168656634356,0,0.941687368342,-0.773212079418,-0.168475288924,0.942149166809,-0.773492532453,-0.168656634356,0,0,0,1.82333037557e-11,4.98434626905e-12,-2.3217566758e-11,0.941687368342,-0.773212079418,-0.168475288924,0,-0.0182333037557,0.00498434626905,-0.023217566758,0,-0,-0
0.544,0.98599603707,0.990646600262,-0.637423989749,-0.639999151533,-0.348572047322,-0.350647448729,0.990646600253,0.991132501004,-0.639999151543,-0.640265884035,-0.35064744871,-0.35086661697,0,0,0,0,0,0,-0.35086661697,0,0.990646600262,-0.639999151533,-0.350647448729,0.991132501004,-0.640265884035,-0.35086661697,0,0,0,8.72557581744e-12,1.04710684568e-11,-1.91967552965e-11,0.990646600262,-0.639999151533,-0.350647448729,0,-0.00872557581744,0.0104710684568,-0.0191967552965,0,-0,-0
